@PriiiincesssE thanks for distracting me from my paper to watch this hilarious video 😂,joy
Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym 😉💜👑 #priorities #student #studentnurse #pampered ,joy
Class is canceled due to a funeral. Not sure if it's appropriate to be happy or sad.. #happy,joy
@EmmyMitchell_  hahahaha you're ridiculous!!! But thank you a joyous evening xx,joy
@grahnort wonderful experience watching you yesterday at. @BBCLetItShine thankyou for the #laughter,joy
Root canal therapy has had a bad reputation in the past... but new technology has allowed more comfortable procedures!  #dental,joy
@LPDonovan this is why I think his pre prepped debate answers have the potential for hilarity,joy
"@IndieWire @cinemaeyehonors #WaltzWithBashir was incredible, tho I think it's more of an #animated film than #documentary about #Lebanon war",joy
Morning all! Of course it is sunny on this Monday morning to cheerfully welcome us back to work.:),joy
I'm still laughing 'Bitch took my pillow' line #glee #kurt,joy
Love this! Laughing while crying works too! #katherinemansfield #failure #laughter #dealingwithfailure,joy
@carras16 still bright ✨,joy
@LoriAlan1 Seriously. Digging those eyebrows. #animated,joy
"if you ain't watching Sugarboy on Hulu, then you ain't shit. #hilarious hahaha",joy
Thank you @twitter for the balloons today. #smile #goodday #48,joy
i just spent $40 on big little sis tomorrow and i am beyond happy about it #SAW #mirth #mums,joy
"It's finally raining in Ashland, Oregon. We've been parched all summer &amp; fall. The plants &amp; people are rejoicing!",joy
Job interview tomorrow 😎 #bright side,joy
Thank you @twitter for the balloons today.  #goodday #48,joy
Watch this amazing live.ly broadcast by @izzybuzy365  #musically,joy
"@gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty +",joy
Good morning joyful people. Choose happiness to have a great day today #morning #joyful #happiness #grandmercurejktkemayoran,joy
@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 珞,joy
Nawaz Sharif is getting more funnier than @kapilsharmak9 day by day. #laughter #challenge #kashmir #baloch,joy
Watch this amazing live.ly broadcast by @evanhufferd  #musically,joy
"We are elated to have @lisavol, Sid Espinosa and @dyuliharris, ready to inspire innovative students!!  @knightfdn @MicrosoftSV @JessicaWeare",joy
me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n #pictureday2016  #ornot,joy
"There's a specific joyous 20 song title engiybhekayo, yasezayoni. Need it for le mood",joy
"Lucina, that's fantastic! When you feel cheery, we ALL feel cheery!",joy
"I'm Black, 43. I read books, p/u my kids from school....'My prayer is that u wl lv a long, fulfilling, joyous, peaceful, GOD-pleasing life!",joy
"@alyankovic I really wish I could attend the show at RCMH. I'm there in spirit, cheering you and the dudes on! :)",joy
Happy Birthday @Brooke56_56  #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer,joy
This Red Sox team is the equivalent of Tiger Woods in his heyday: no mercy.,joy
"@JohnGDryden Gud morning sir,,keep smiling!",joy
"@SeveChambers i'm elated, thank you for your help! can i apply to be verified?",joy
@viquintis OH yeah; I never showed you that part of the session did I? I'll plop them into Discord. Pure hilarity.,joy
Watch this amazing live.ly broadcast by @flydudern #lively #musically,joy
Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert #happy,joy
@andiymouse @jordana_brown @F1ghtCamp I'm sure he'll do just fine. He can always change to #beer or #cheer squad,joy
OMG NOL i love u so so much i love ur cheery face and hugs 😘😘😘 @CRAZYmac17,joy
"@WhoIsThisCaleb you could leap to your feet dramatically, plant one foot on the seat of your chair, and let out that jaunty tune!",joy
something about opening mail is just...very pleasing,joy
Fun pizza night last night with the @PERFORMERS_COLL crew. What a gorgeous bunch of newbies ❤️ #lively #exciting 💪🏼,joy
"@Geminiak @LondonNPC you're welcome! #wordgeek \nAlso, good to put a face to the twitter feed, even if it was only a cheery hello! 😀",joy
@airvistara as always it was indeed a wonderful experience flying with you guys today #bestinbusiness  #happyme,joy
"#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love  #TeamMark",joy
"it gets better. without explanation; you just wake up one morning and you’re just happy, totally and utterly elated.",joy
@kevinmenzel annual reminder that i don't care and will cheerfully eat anything so labeled,joy
@msdhoni #dhoni bcoz of is calmness nd match winning  finishers nd a proud #miltirian #dad#husband nd wonderful humanbeing nd his #smile,joy
@sophieRblake @SkySpeedway @Kelvin_Tatum @chrislouisIWSC no wonder Kelvin and Chris are smiling! 😍,joy
@nerdist How cool would it be if @StephenByrne86 animated the scene,joy
@TauDeltaPhiDK THANK YOU FOR MY OBAMA CUT OUT!!!!!! I am elated that he's back home😍,joy
Look forward to the detours because they bring delightful surprises. #lifequote ,joy
Decide to stop being afraid. To just stop. What are you now free to do?\n\n#brave #free #honest #healthy #happy #life #living #optimism #love,joy
Gemma Simmons is the bright spot of the premiere so far. #AgentsofSHIELD,joy
"I'm due for a big change! I've prayed on it, I think I deserve it #positivity #optimism",joy
"@yoursecretsub1 Trust me dear, if you want to make anything invisible, hang a wet paint on it, and hilarity will ensue.",joy
"Just like there is a right way to pray, there is a right way to give - not grudgingly or of necessity, but cheerfully. #woficc",joy
Heather that was #hilarious! @MsHeatherBates @pattonoswalt @chrishansen #AnthonyWeiner #15gets20 #NYC,joy
"@BratzHead happy birthday to the most beautiful cheerful sister ever, llnp 💕❣🎉",joy
It's all about #redwine and #glee,joy
@matildaswish it's great to see Matilda so happy in her new chair it will provide her with access to lots of new experiences. #smiling,joy
@crazace76 it looks cool and animated well for pixel art !,joy
"Indian time it's already ur birthday @akshaymarwah22. Have a stupendous birthday. Wish you more success, laughter and lots of love. Hugs. x",joy
Did u laugh today? Laugh hard? I hope so..we NEED laughter now. #smile #love,joy
@ContourCosmetic well done ladies! A great award for an amazing team. A delight to present the award to you.,joy
semores: let's get this. #mirth #SAW #keepthetradition 💜💛⚛🏵🍇🍋🌼🐤🐥👚😈😈👾🧀,joy
I love looking at my old statuses on Facebook. The one I have from four years ago on this day was about #glee. I had so many opinions...,joy
@airvistara as always it was indeed a wonderful experience flying with you guys today #bestinbusiness #delight #happyme,joy
"North America vs Sweden is the most exhilarating hockey I've ever watched 😅 wow , mackinonns mitts are silky #TeamNA #WCH2016",joy
i'm doing laundry and watching that 70's show with a bunch of strangers.  #birthday #to #me,joy
@harrietemmett great minds think alike. ,joy
Class is canceled due to a funeral. Not sure if it's appropriate to be happy or sad.. ,joy
@scdesc Yup. And Val basically ignoring the recipe. I'm just done. I keep bursting into laughter x,joy
Good morning.Let's start with a smile!\nLet's enjoy life in a cheerful way!\nDon't worry be happy!,joy
In ever use to like smiling until I realized how good my teeth look ... Witout the braces,joy
@saraandgreg @Airbnb Another happy customer.  #secreteyes,joy
@stackee Charlie attempted to suffocate me with a cushion for cheering so much at the great news 😂😂,joy
It's better to be wetter than it is dry' - @RLevin91 certainly found that hilarious #GBBO,joy
@NHLstoreNYC @TeamNA_WCH #NHLNYCSWEEPSTAKES having fun watching team North America and cheering team Canada!,joy
Like I said ➡ there's plenty of cheddar in the cheese to go around! For everyone. ☺ ,joy
@liamch88 yeah! :) playing well #optimism,joy
@biggerthanyuu He's flushed upon hearing the feeling is reciprocated. He's elated to shove himself right into his arms and hug him tightly.+,joy
"Zeph 3:17 'The Lord...is in your midst, a mighty one who will save; He will rejoice over you with gladness; He will quiet you by his love'",joy
Vincent looking super lively boy... Hattrick perhaps lol,joy
"Sharpened a pencil today, haven't sharpened once since 1999. ✏️ #exhilarating",joy
Peter is aesthetically pleasing to look at,joy
Accept the challenges so that you can feel the exhilaration of victory.' - George S. Patton,joy
@matildaswish it's great to see Matilda so happy in her new chair it will provide her with access to lots of new experiences. ,joy
Banger sit in 2013 reason why we great doings him alias for why we rejoice in he.: kzfqR,joy
"Knowing how to cook is invaluable, what's even better is that even in a 400 sq ft place, I have wide and hearty homestyle egg noodles.",joy
"@selbsie yapyap! once upon a time, I was an avid fanfiction patron during my K-Pop heyday.",joy
@_stfukohle it's ok champ you'll make it I'm cheering you on from a far,joy
"The point of living, and being an optimist, is to be foolish enough to believe the best is yet to come' - Peter Ustinov  #quote",joy
"He showed us a really lively performance, with a lot of different emotions, not just sticking to one. And that's freaking awesome.",joy
@ESPNLosAngeles best segment so far by @marcelluswiley @Kdubblive  hilarity,joy
@reinervshunter you got this💙 #staystrong  #yourebeautiful,joy
Be content .... Life is too short. #smiling,joy
Check out this #film Robocoq 301 #animated #shortfilms,joy
"It's not that the man did not know how to juggle, he just didn't have the balls to do it. \n#funny #pun #punny #lol #hilarious",joy
@philjame5 @spoke_bros wow! that looks bright,joy
"@DorH84607784 Oh FANTASTIC, I bet it was super exhilarating  🤗😍",joy
jstor's lingua obscura articles are always such a delight,joy
"@glacierqxeen \n\n'Whoo, welcome~!' He greeted cheerfully.",joy
"@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove #hilarious",joy
Watch this amazing live.ly broadcast by @brooks_swaggysquad #lively #musically,joy
It's meant to be!!  ,joy
PM nawaz sharif adressed in uno produced mirth among kashmires well done pak wel done nawaz .we want demilterization,joy
@OilersFanSean yup I feel dirty cheering,joy
"“The Lord thy God in the midst of thee is mighty; he will save, he will rejoice over thee with joy...”\nZephaniah 3:17",joy
Watch this amazing live.ly broadcast by @kana_blender  #musically,joy
Watching @melissamccarthy in #Spy she's one of Favorite actresses! Last night I was watching her #theboss #hilarious I just want to meet her,joy
Could not be happier!! ,joy
"and I think some of our most spiritually weighty experiences came, counterintuitively and recognized in hindsight, in levity and daily grace",joy
mmm much better day... so far! it's still quite early. last day of #uds ,joy
"So great to see Oin &amp; Cynthia.  So happy.  Dinner was great, cute little place.  Too bad Oin got sick afterwards.  ",joy
"@havingmysay  dude, that is my favorite sandwich place ever. ummm did you take PICTURES?",joy
"Need to pack for CALI CALI! Cannot waittt! Thinking a glass of wine is in order to celebrate my weekend vaca. Still work 2morrow, tho. ",joy
"took a math test today. The day before the test, the teacher says bring your calculator. Luke was confident. Teacher decided no calcs. ",joy
"omg, the concert was awesome, madrigals gave me chills on almost every piece...brooks also called up alumni, but i didnt get to go ",joy
"I Can`t do 30 minutes of Treadmill  but done 30 minutes for today already, gonna do 20 minutes more",joy
Chillin with the roomies. Can't wait for the zombie CLWN CR. Its gonna be 6-8 weeks ,joy
@vinylvickxen i kno i doooo!!!!!!!!!! yall partyin with out me ,joy
I spilled my beer all over my leg. Wasted half my beer.  Home now. I met a cute girl. Good conversation.,joy
english class! working on interactive orals ,joy
FB is boring   and i wanna sing RIGHT NOW..! *-*,joy
@celldweller Must... have... new music... I won't sleep until you give us Chapter 1... I might die first though...  Hurry! ,joy
@PandaMayhem noooooooooooo i just look at a lot of pictures   lol lol,joy
"@ddlovato demi, just say hi to me and it`s enough. just replay to me please  love you so much!!!",joy
"@mrssunshine96 big now!!! Vanessa is going to be 3 in September, its going by so fast!  its hard cuz Im workin so much, I miss out on alot",joy
"good lord, just seen the agency work for our upcoming Open Day. Money for Jam ",joy
My little foster kittens are getting big...chubba and Winston are going 2 b missed when they get amazing homes. ,joy
Getting ready for school - second maths test today  also its my last day of 3rd year!! Next week i will officially be in 4th year ,joy
"Friday yay!! And a bonus, don't have to drive to Wales tonight.  Athough will miss kitten cuddles and going for a ride ",joy
"Ok, other then my shoe, the club is cool. Its fun, and its poppin except 4 the ppl tryna dance wit me ",joy
"@o0hemmy lol hi emmy, latin would help me study for the aptitude tests to get into grad school ;\ thats why i wanna take it ",joy
@UniqueMakis Awesome! Wish I could fly out to see her ,joy
someone take me to LA  I NEED TO SEE THE LEMON TREE,joy
"@hiracdelest who's the one always working now?  oh yeah, still me. ",joy
that was an interesting show to say the least. recap tomorrow. first i must sleep. work in am. ,joy
@Sashairene hahaha oh man please come to pomona i would love to see you everyday instead of like once a year if that ,joy
"@wedplanworkshop . Flights already booked, plus its GGD2 1st birthday. Can't miss that ! especially as we missed GGD1 ",joy
Are u missing ur frnds ? Hear to &quot;Manasellaam &quot; From Kulir100 Degree movie. Its amazing !!!  Nanbargale - Miss u guys !!! ,joy
@cha_rade oh no the economy gotcha?  sorry but so happy that you got another one in LA!  Enjoy SoCal! Ahahaay! LOL,joy
so carlie came over and she fell asleep on me ,joy
"To all my friends: Im deeply sorry i'm moving, i will miss u all so very very much!   ",joy
@allyycase suuure ,joy
ah thats better snow patrol! now to be stuck indoors  still weekend coming up and fresh air excellent hope its sunny!,joy
"up early again  loads to do- but the suns out, hurrah!",joy
@BevJack Babes it was sooo much fun!!  Thank you so much for making that happen!  Had fun with the ladies too!  Time went to fast. ,joy
@ColeDavid had  a little family party tonight   hope it rocked,joy
I miss the concert Tuesday already. I'd really like a time machine to go see it again... It was so fun... ,joy
hahaha yeah i see that. but he can't twitter me back ,joy
Watching Jay Leno's 2nd last Tonight show   I haven't gone a day without Leno in like four yearss.,joy
@assembled ive been there before  haha ,joy
"i have the biggest headache right now, i washed my hair wif mum's shampoo and now it's gross  i like my shampoo way better",joy
"Heading home now, yay! Was going to buy a much needed bottle of wine to drink with dinner, but my wallet is MIA so no wine for me tonight ",joy
@captainboots  YOU'RE FAKING IT! Hahaha...I kid.,joy
@pourmecoffee I won my 5th grade spelling bee. Went down trailing flames on 1st word at county spelling bee  http://post.ly/geb,joy
Can you believe it:Tomorrow Night will be Jay Leno's last episode of the Tonight Show  I encourage everyone to watch it and welcome Conan.,joy
Bought a new combo printer at costco today (officejet j4550) cause it was cheaper than ink 4 old one. #windows7 doesn't like the fax part ,joy
why do i have to wake up so early goddam?! 7.30 on my last day off  bummer,joy
@tifftiff88 what don't be sad?  Be glad. Your 21 ,joy
Goodmorning yall! I woke up to early ,joy
@SharktailYPP The red font up the top is very nice. But where did they put all the old entries? ,joy
@ahhrjay useless tweet! LOL jk yay!!! You're coming tmr! How long u gnna be in phils for  ?,joy
I am soo happy! But frustrated at the same time!  :]  :S. Ohh noo!!! Britney is recording her new video for Radar!!!  Sooo ExxCiiTeed!!!,joy
"BOOYA!! Sup Tweeps!? Happy inFAMOUS day to you all, off to get it very soon. Can't wait to play, need to find some more time though ",joy
"@TerrenceJ106 I'm up wit cha!! Just got home from da reggae club, wishin I was sexin somebody!!! ",joy
Is dreading going to work  BUT....its friiiiiday!! whoop!!!,joy
I wanna go to DBSK oppa's Mirotic Concert in Thailand!!! I REALLY WANNA GO SO MUCHHHHH...    *burst into tears*,joy
"@rettema &quot;might be interested&quot; - thanks, I was: I came, I saw, I winced..  too much like Flatland http://bit.ly/12f0y",joy
"@sueveeyall Haha, I wish I could ",joy
"Warwick Castle http://snurl.com/izzau Amazing!  Off to Devon for a week...no internet, no updates ",joy
good morning people !! in good old germany is it soooo cold  ,joy
@sunnyphoenix there was like no1 there n tha DJ comp was hella wack... no gud DJs  but got in free so its all gud,joy
wishes she would call him ...   *hc*,joy
"My life what a beautiful morning, i can think if no better way to ruin it than by being at work ",joy
wish my nicky were home too ,joy
hmm..Osaka. Last show today.Very sad  . i can decode ur msg ;) haha cant wait till u get 2 Sydney ;D i missed out on tickets tho :o xx,joy
huhuhu still working to get new clients in motion graphics ,joy
"Why does #googledocs do folders, instead of labels like #gmail? I kind of like labels ",joy
@Lara82 Yeah  He was such a good..erm...entertainment ),joy
@mileycyrus I would totally take you to prom...if i hadnt already gone  sorry lol,joy
@RASHIDIAN Come hang out wif meeee ,joy
Hmmm thinking about taking back that I feel better this morning - I think I spoke to early ,joy
@pyroezra i know!  i wish she would. I just wanna cuddle and sleeep in ga! And go to the world of coke,joy
@carocat Nooo  But hey you're back next week! Are you moving back for good?,joy
"@ykesha2001 yeah, I also had to do a paper.. I only have one more final left: algebra.. &amp; I take it on my birthday!!   (june 3)",joy
@_faeriequeen I just saw the Hamlet update too - excellent news... Never so good as live though ,joy
I can't work twitter on my phone!  we're just in bed thinking of funny stuff from last night! (L) GOOD TIMES!,joy
@NMaize Lucky Rob... always gettin' the T8's from Emalon ,joy
Going back to Manila this evening. All my trips to Cebu are so bitin. ,joy
@drewpeacock85 cool dude! yeah i was hoping your rate was still $2.75. lol! yeah not sure when ill mar and par for my birthday dinner. ,joy
"Morning twitties! Heading to college, just back from the docs, god I'm hungry  streching my ears again today! 10mm ;) payday I love you!",joy
I have been playing skate for two hours. Now i need to get out and actually skate. But it's too late ,joy
"@mitch_400iso Me too, she was adorable and you could tell the pressure got to her. ",joy
@DaRealSunisaKim There's ding tai Fung here in Sydney aswell...  making me want dumplings... ,joy
This is one of my all-time favorite episodes/quotes from The OfficeUS only   )  http://bit.ly/ARMJ,joy
I chilled in my room with my baby book missed my bro leavin  he really is cool had a stripper shirt on said I suppoort single moms! Funny,joy
Sleep....take two....this better work! ,joy
@ACALLPRO -- yeahhh u wasnt thereeeeeeeeeee ,joy
@DeadMemoriesX Poor you   If I was with you right now; I would probably give you a hug ;D,joy
"Wow what a sunny day,  just recovering some erased files ",joy
is wondering where all her friends went... ,joy
@mangointhesky idk. The original is so great. ,joy
Finishing Homework.  BOOO,joy
Football session after this.fun ,joy
job centre bound. oh yay. ,joy
"@hilsatlvsonline Thanks for the tip! Unfortunately a major crash in my https site, just as ExtPlorer ",joy
@moneymakn1 Thats actually not that fun as you would think... I was hurting for a week after a similar experience. ,joy
@shaundiviney 04182012154 send me one PLEASE!! I TXTD IN BUT I GOT A NEW PHONE ,joy
@MarkStanto why thx! #webdu I was only at the conf on Thurs ,joy
Aww I heard I just missed you two @logieo &amp; @egg104 ! ,joy
writing report cards  soooo tired but what an amazing day. check it out on fb soon!,joy
"laughed so much today over that picture of lauren, that my chest hurts. ",joy
Lobbying in twitter! Here too!!  Yuk! Gettin rid of groupies ;),joy
@lisaxjbx3 Goodnight is not on the trending topics.  lol,joy
Nevermind! Beyonce doesn't have a Twitter  Haha,joy
@caldjr yeh me 2 ,joy
"Just got Skyfire (http://get.skyfire.com/).  Firts impressions, it looks good but it's a little too memory hungry for my ageing HTC TyTN ",joy
I hereby proclaim it to officially be summer as it is AWESOME today! But I'm stuck inside a chilly office ,joy
had the lovliest night last night but was ruined by doctors inability to warn me of side effects. back again for more tests. ,joy
Bumping Air Supply's Greastest Hits ,joy
Will be flying to Ontario in 4 hours!Will probably stay awake.I will be there for a 8 days...Camping 4 the first time YAY!I am sleepy now ,joy
is going back home  love ya Zagrebe &lt;3,joy
staring at the sunshine through my office window! ,joy
"Mooorning! It's Friday, and that's terrific! Smile up!    :-|      :-D",joy
sadly awake. wondering about contact info for all of the fun folks I hung out with at the shop. YAY 23b!!! Miss you guys ,joy
"@realchrissystar we'll be back sunday to play @ the horse, I was out last night at mex you were not  miss you",joy
@AlexaRPD Nice action shot: http://bit.ly/m8zfx  I miss working a pole.   __ dont you see clients everyday?  lol,joy
Good Morning Every1!!! Its gorgeous out again n im stuck in work  Wish i was at home chillin out.. Hopefully tha day goes quick  doh !!,joy
watched the Bones finale last night in the UK &amp; it rocked!! oh how much I missed Zack!!!  @EricMillegan is so freakin' awesome &lt;3,joy
Someone bring me milk for my cookies! ,joy
"on later than normal this morning, got attacked by a swarm of mini fly's after opening the veranda last night took an hour to get rid!! ",joy
"Looks like a beautiful day...and I am off work til Sunday, yay!! No bbq as yet though, gonna have to postpone my invitations ",joy
@primaveron I need them  It would've made my picture so much cooler. Mine are bottle green. Eeyea-thooo!,joy
@andyroddick At work at the mo and it's so sunny here today   Off to see a band tonight!!,joy
Such a nice day...and we're all working ,joy
good morning! off to the gym I go  ,joy
AH! so nice to be back on bike commute although three days off and my (what google sez are called) my quadriceps literally screaming. gah ,joy
@iAmiAdam Hes away longer then me. Im only away for a few hours ,joy
@iPat143  hmm.. idk that song. ,joy
"Morning world, the sun seems to have gone away, maybe to Majorca or some other popular tourist spot. Hope it comes back soon ",joy
The Renegades last day was today and...well... he's gone... didn't catch him  Gutted... Closest he came to Greenock was Kilmacolm!,joy
Well that was an interesting attempt at the commute to work... didn't exactly plan to end up where I did though...great ,joy
@Jessums31 yup its working. they couldn't recover anything on it though ,joy
@trixie360 zombie wrangler sounds like fun. I don't have halo wars. ,joy
Good morning from RSA Twitterverse!! Please send me some happy vibes &amp; cheerfulness today I'm feeling a little sad ,joy
"early morning~2:30 am~what's up? I am!~~!!played w/ my babies outside~wow~was in the 80's~felt great!~~got lonely, misses sissy and jess ",joy
@babyexpat commercial shoot in Tokyo. not much time to play there   quick and dirty,joy
I soo wanna eat McDonalds Fries ,joy
I am totally knackered and back in the meeting ,joy
I am hungry already. Not impressed! And everybody has gone to Rubys ,joy
yay dad agreed to pay for my tuition and equipment! yipee not till nxt jan tho ,joy
got back from the embassy; missing one paper  go again on Monday!!!good luck me!!!,joy
@mitchelmusso Heyyyyy us English fans want some signings too ,joy
Finally gonna try and fall asleep goodnight.. More like morn... I sleeP ,joy
"@tonibrockliss fyi, connie and carla is not as totally awesome as the previews make it seem  sorry about that one.",joy
"Now that I have a salary, I can actually spend money. Hooray! Time to go shopping and have dinner at Ahora to say goodbye to @yusufyusuf. ",joy
"Finally, a beautiful, sunny day in Atlanta. Too bad I'm stuck inside working... ",joy
@mselliott09 hahaha thanks for clearing up the ,joy
@TheMandyMoore good morning sunshine. sleepytown is sleepy. ,joy
"getting ready for the day, out then work till close ",joy
so happy its friday...not so happy about this rain ,joy
"@i_dulay i swear it took me 2 hours to get from bel air to alabang.  but yes, i LOVED reminiscing about our HK trip with you &amp; @cdeocampo",joy
Very lonely here in Gosforth gallery  but excited for meal at Six followed by Antony and the Johnsons tonight. Woohoo!!,joy
On my way to the burial ,joy
@pixls hahahahhahaha it was true! and i could really stretch out and stuff! shame rem's dog got mad when i tried to put him in avi's face ,joy
"Yay !!!! It's firday.... Have a good one everyone. On my way to work,    Lot's of work pending.",joy
@iamchrisc I'm soo jealous right now!! ,joy
Just woke up! Annnnd have just realised I missed un uber sunny day...score ,joy
@Cholle2001 lucky...you get to do capoeira ,joy
Raining...  I missed the rain so much...  I am grateful for it ;),joy
"had fun tonight ^^ make up, pillow fights and skins. wish i could have stayed over ",joy
Omega is tomorrow. Haven't really planned anything for it. Make sure to come if you can. It'll be awesome. Then move-in June 1st. ,joy
@zenithus at least you have a next year  into the big wide world for me!,joy
"@flippy10 deh, i wish the deal was up when i bought my macbook in december  but.. at least i got 100 bucks off! :]",joy
Back home  Had a great time!,joy
Havin a much better day today!! Finished the last Twilight book yesterday. Classes start next week!      Get at me yall!!,joy
Hopped up out the bed put my swwwaaaaggg oooonnnn! Then got back in the bed it's raining ,joy
i got a freakin macbook!!!!! hoorayyy! but i freakin deleted phootbooth. ,joy
@EsmeACullen AWWWWWWW you totally rock...I felt all  and now I'm the happiest girl eva!,joy
I did that once ,joy
"On the list of park closures - Calaveras Big Trees SP, where I'm headed this weekend. So glad to be visiting before it's too late. ",joy
"Sold bikes faster than expected, and we are running out of sizes.    Luckily the single speeds are on the ocean now! ETA -  EO June.",joy
Just took daughter to school. Still tired and still no voice. I know some people are happy!! LOL. Time to get ready for work ,joy
"I've got a bit of neckache after going hard (not going home) at Alternative night. I mean I have to, it's nearly all over ",joy
greeeeeeeeeeeat  this summer i have four classes...if you know me...u know why  ,joy
@tiffaniallen: i'm happy you got your hair did!! and i cant wait til i get back to see it! we're leaving today ,joy
@lilabiem hahaha well why would you smack ME for that?!  hahaha THE BIG BANGGG,joy
@GlasgowGooner Boo  well its good fun tho.. sucks if u cant get cards.. I finished 10th in last nights #tpt I took @street out LOL,joy
"@HansenBanana Kayyy XD Yeah, everyone always talks about the part where the dog dies  I need to find a movie that you haven't seen now XD",joy
Broke my carafe  went to Starbucks for my caffiene fix and the lights go out...just for a sec but are you kidding me..got to laugh. Ha!,joy
@GothLitChic It's too nice to be inside ,joy
"@aligomm wow! How cool is that! or was I guess, I have 18 now  haha get another follower!",joy
Vacation over!!!  Looking forward to the next one........,joy
"Off to work. My last day. Get to walk around and out-process. I am very happy to be one step closer to what I really want to do, but  2.",joy
@emily859 Glad to hear the weather's nice.  It's rained just about every day for the last five days.  Not fun for exploring ,joy
@Xanthetwirls I only saw urs by chance. Who else would have that name! Think I'll b missing 2nite too.  Thank god for YouTube.,joy
chillin at home for the day yippee...wish @youngives was here to keep me company ,joy
@kiitzyy I think so hahah geez lady 3 hours ago?? Go to bed!! Lack of sleep is bad for your skin! ,joy
"The weather is SO nice! And there were so many hot guys in town, I felt like a kid in a candy store. Except all the candies are straight ",joy
"@putitonmyvisa haha nice! I heard it's a sweet hotel. On another note, not a good game last night ",joy
"My storm is acting up  ....Excited for the discussion session regarding Social Media. Scott Lake, CEO of ThinkSM, will be attending.",joy
@peterfacinelli You didn't answer my riddle  Party pooper lol. Jokes Joyce  it was a good one tho haha. Hav a gr8 weekend!,joy
Last time we'll get tacos like this. ,joy
@littlelaughalot nice! it's days like today I wish we had a garden ,joy
@kirstiealley It'd be nice but soon we'll have to Pay to Tweet ,joy
i really want to see cash cash again ,joy
aaah good bye mikee  smoked crabs!,joy
@JamesScholes Yes. We have a copyright exemption we're apparently trying to ensure the rest of the world doesn't have.  #sccr18,joy
Last night was fun w the lightening and thunder  Today will be in the 90s ,joy
@patrickmanning Yes PM PM you are right ,joy
@menchuly it's Friday and sweldo day too ,joy
@NikkiBons Happy Birthday Dork!! Lots of love for you today!!!  I wish I was there so I could buy you a drink   Make it a great night!,joy
@DoperahStyles chillin promoting muzik...not eating  lmaao,joy
Just had an iced coffee. Christ that tasted nasty ,joy
@filthydukes _yeah thanks for that you pair of gits  (hope it's mega- like the bus!),joy
Had a lovely day yesterday. The weather was great! Now stupid slapton ,joy
I am sick  but Ians coming over so its all good ;),joy
@MollieOfficial congrats mollie! just wish i could have got some tickets ,joy
It just hit me that I am leaving conti...     boooooooo..,joy
"@lurkey hahaha chivalry's not dead, just rare ",joy
@ConciseKilgore morning T! I love their breakfast! If I wasn't stuck at the shop right now getting maintenance done to the ride! ,joy
O dnt even like wearing  my skinny jean no more cuz of yall bitch ass ni99as... ,joy
"ooh lovely, a ridiculous amount of revision left to do ",joy
"what up world im just chillin, bout to go get this money!! But in this economy no money is easy money anymore ",joy
@arlastouch nothing yet  still looking....but lets for sure do lunch next week!!,joy
@ElizaPatricia =o YOU SAW FLEETWOOD MAC! I'm insanely jealous. I don't have enough money to buy tickets.  I think I'll never see them. =(,joy
So I get up early and I feel good about the day. I walk to work and I'm feeling alright. But guess what... I don't work today. ,joy
@cc_chapman #whuffaoke is the same night as @ACDC at Gillette Stadium! ,joy
"@bookaliciouspam Hey welcome to VA, LOL.  It's muggy up here by DC too.  Worst part of summer I'd say ",joy
I don't think I'm very well. Just in time for the weekend ,joy
"I want dazzle, ",joy
@DaveJMatthews concert tonight at fenwayyy! hopefully the rain stops ,joy
Such a beautiful day. I just wish I had the energy to enjoy it. ,joy
"shopping with @curlysue69x tonight, cant wait!  Lucky bastard @jayrunway has already finished work  im stuck here forever!",joy
getting cds ready for tour ,joy
"So I cannot find my poetry book. It wasn't at my dad's and I'm about to tear up my room looking for it. It I don't, I'm gonna be sad ",joy
"@BD_illustrated Me Too! Its hard to argue w/ him 'cause he makes some great points, i just can't wrap my heart around that one ",joy
Chatted with my old schoolmates. Awww  I miss my Highschool.,joy
WALES HERE I AM! 1st 2 weeks away in wales. but idk if the guys at school really like me... ,joy
"@WerewolfSeth well, i must say she is very lucky to have you! i guess that means no chillin and concert with me huh ",joy
@goodlaura  *waves to make it all OK again*,joy
..exams.  haha just remembrd the china buffet king yesterday. vair amusing ....,joy
Managed to find a bottle of Pimm's! If only we had the weather to go with it ,joy
"@garageglamorous I agree, 'Paparazzi' waz an amazing vid, I luved it, but felt bad cuz it waz leaked &amp; I watched it ",joy
Whoop! I got a prom date today! Who knew? Ha-ha! But I can't tell you who. ,joy
@conorp YES!!! one final party  better make it a good one !! how much mpre stuff you got to go?,joy
tired and all i want to do is play random songs on my gitwar but i have to do my drama essay. ,joy
