@NadavS Cant wait to do some of those things ,joy
NEW STRIPEY TOP DAY! ,joy
I'm a 100% Reagan con according to this quiz http://quizfarm.com/run.php/QuizRunner ,joy
"One final down, two to go! ",joy
@BamaBlockhead No.. $16 is a good price considering WHO you are going to see!    Right?,joy
Happy Star Wars day everyone! and Enjoy the holiday (UK) ,joy
"Today in a Week, I am 18.. yiha ",joy
Had such a great weekend! Glad it's sunny out today ,joy
In Paris till friday!! ,joy
Good morning everyone!  Nice to see you today!  Hope you a wonderful and funny day! ,joy
@borgintraining I saw it and I liked it  Not bad :],joy
@mortensax Will do - promise - thanks ,joy
Back in from LI 2hours ago n still made it to work  yay me,joy
"@charliestyr Hella worth it, even if you don't need the full 32 now. ",joy
@lauraduhaime Im doing great thank you ,joy
listening to some bands recommended to me by Sarrah  i really like the friday night boys &lt;3,joy
@grahamguy more coffee ,joy
spring pictures today  going to schoooool,joy
i'm yours - jason mraz....looking for an electric guitar  yay!!!1,joy
Finish line for Team Alpha 'Allstars'.. Was a great day and good to in the winning company team  http://twitpic.com/4jggm,joy
@madonnacalling my fav CD ,joy
looking forward to the finale of the RACE next week! Missing my castle girls though... Any and all Race fans welcome to watch chez moi... ,joy
YEHEY SUMMER!!  so exciteeeddd.. balme it on the a-a-a-a-a-alcohol. ,joy
@LovelyLu very nice...i cleared my head ,joy
Building the radio studio from which we're going to podcast from. It's for our foundation called the Insight Foundation ,joy
@twlux_e thanks for following me. Nice to meet you ,joy
My near daily exercise is starting to show results. ,joy
"Finally, im back online! I miss my lappy. So many things to follow up. Starting with Ning... Haha. ",joy
@Wossy - Jonathan can  you get Priscilla Ahn or Raphael Saadiq on your show - they were fab on the Jools Holland show ,joy
@kitankhamun Pitty he wasnt arnd 2 huh! I wld have rlly wet myself! Otherwise the wedding was gr8!! Had a gd time &amp; lots of smiley faces! ,joy
"@MasterSavage  cool, i saw it now in the link thanks ",joy
Good Morning everyone! Enjoy your day! Thinking of all my tweet friends ,joy
"@taylorswift13 woah that's cool  just landed in London about 2 and1/2 hours ago.I LOVE the scenery, beautiful ,",joy
back to work on a beautiful sunny day ,joy
Yay! Made my first sale on RedBubble - that makes me so happy   http://bit.ly/1gURq,joy
@jomanlk I am trying my best to make my own luck ,joy
I just went to Metro Diner for the first time. It was awesome. ,joy
@IamFakeBlood see u Next Saturday With Mr @atrak ,joy
"oh yes, happy star wars day.   May the fourth be with you...",joy
@dannywood lol good morning!  Ran 4 milles &amp; hit the gym?  Have a great day!!!  ,joy
@xHayleeey they are finally getting ready i see on msn  ahaha  have fun fun fun ,joy
@tiffanyq swimming and tanning was heaven! i blasted music while tanning and was in my own world. ,joy
@inlovewitharmy Hehehe. ) I`m nice ,joy
"Sayin' good morning to everybody in the Office . . . Must say &quot;Good Morning to you&quot; too!    Greets from Charlotte, NC, USA.",joy
"Just a reminder to anyone @ultimatepetshow, thepet.net awards for the most pet friendly businesses in the UK are being awarded at 3.15pm ",joy
@UncleRUSH Good morning to you. Hope you have a nice productive day ,joy
Looks like I got a new job ,joy
@DH_Photography Good Morning! Hope you have a great day!! ,joy
is enjoying a cup of chicken soup! ,joy
FRIENDS COMING TONIGHT! Hopefully the weather will stay nice ,joy
@lovelybookie_ yaaaay mish is following gab! ,joy
We*d Man On His Way     Yess!!    Time 2 Wake Up 4 Real  lol,joy
Good mornin twiggas. ,joy
Spanish... The suckiest class ever. But I'm learning atleast. Te quiero Tiasha! ,joy
@MOOVMNT Hey ,joy
@DonnieWahlberg In Toronto  waiting for YOU!!! 48 days to go! ,joy
@genehiga Congrats on the knottie man! ,joy
gonna get out in the sunshine ,joy
@dannywood Good morning Dan! It's my Bday and I plan on getting some exercise too today!!  Love ya!! See you in NYC!!!,joy
"@dannywood ran 5 miles, went to the gym &amp; woke up Ur great kids....dependable Danny  hope it has been great already",joy
is stoked for spring! Amazing wild foods! Nature is abundant~bless up!!! ,joy
Drink #2: And at 12:45pm when leaving the shops I had a Medium Light Coffee Frappuccino. Nom nom nom ,joy
"Starting my morning, with coffee and the Early Show with Harry.  Home improvement...my fav. subject...&quot;dezign&quot;. ",joy
If I smile at you will you follow me please lol ,joy
@elle6503 Woo Hoo.!  I made it to one of your Favorites!  See.... Monday's Rock!! ,joy
"@ikostar well, if Twitter was $1 a year, I think it'd be a lot easier to monetize than at $30  Less need for differentiated pay/nopay.",joy
asks thnx for gritiNg    take caRE Too  God BleSS http://plurk.com/p/rqo76,joy
got a rad new t-shirt from my aunt. Made from some cool shiny shiny pink material. ,joy
ordered my new shirt ,joy
@terimoore  Congratulations...keep us posted on how things go!  ,joy
@FionaKyle I thought it was pretty funny. ,joy
yay .. sherbert and chocolate ... very nutritious ,joy
@madinalake Can't wait to listen to Attics ,joy
Yes!! i has 100 minutes of Sims 2 plus Seasons  ) fun fun expansions ,joy
Morning twitts heading home  had a great sleep over w. my bf Tennille!,joy
"@pythonism c is nice, but I wouldn't call it fun ",joy
@joepolitics Last night was awesome! Thanks for all the hard work you put into it! Off to get some coffee now... ,joy
Working on your birthday isn't so bad when you get to work with Ruby on Rails ,joy
Watching loudQUIETloud documentary about the ever awesome Pixies. Realised Joey Santiago and David Lovering are Twitterers. Fantastic ,joy
"@Paula_Deen   looks like a delicious recipe, will try that tonite ",joy
"@balmeras Weekend was quiet, just planning new websites. Today, research and choosing hats. Coffee hat sounds good though. Kettle on ",joy
watching supernatural!  how exciting.,joy
@sugarreddrive thx 4 following  r y a band? What kind of genre that y play? Nice to meet all of y,joy
Shopping with  beckyyy . Going to starbucks in a minute. ,joy
will maybe have my cell phone soon ! Yeah ! ,joy
The sun is shining  Have a great day,joy
@cindypon ComicCon? That's cool! ,joy
@featureBlend Thanks for the intro. Great to meet u on twitter ,joy
The mission to Wales to find the worlds greatest welsh cake with @kendalloneill was a success - as none are better than my nan's ,joy
"@MichaelSmith22 lol, wen my mum used to take me as a kid, i wud always eat the bread instead! haha. ",joy
Yay! Just bought American Dad Volume 4  also seen Australia is out on DVD. Could be a lot cheaper than going...,joy
http://twitpic.com/4jh4l - I picked out a watch !! Yey ,joy
@johnlegend  Thats charmingly funny ,joy
I like taking my dogs with me in the car when I run errands. They are always excited to go anywhere. like this morning to Krogers. ,joy
@soundeffect haha that's awesome!!! Would be cool in a horror movie death scene  Maybe not cool....but amusingly ironic ,joy
@ShutterBugGeek Thank you ,joy
Humous and Dorito's.... Oh yes ,joy
Todays the day Twitterland...house closing begin at 11 and we should get to start moving in @ 3 into the new place. ,joy
Mondays aren't so bad when they are this sunny  #fb,joy
Good Morning Twitter Bugsssss 8:48am and my day starts nowwwww ,joy
May the 4th be with you  #starwarsday,joy
@NattyKnits I just KNEW you'd get that! ,joy
wow. someone's proud of me. ,joy
@C64Takeaway that is a great remix of it. Double Wow! ,joy
@Chambers_ Hahaaaha ,joy
if you want info on #ecomonday check out http://tinyurl.com/cpv32e &amp; follow @ecomonday . It's like #followfriday but green! (&amp; monday) ,joy
@3squares i will!!! thanks ,joy
@elliottja ha! Apparently I talk with a posh accent according to the ppl I saw in the Shire last+dressed very feminely! Makes you chuckle ,joy
@SongzYuuup http://twitpic.com/4gemf - I can definitely appreciate this. The simple things that make my day... ,joy
@RyanSeacrest Same here - coffee is the lifeline to all things good ,joy
"Going to the Star Trek premier tomorrow night, uber stoked. I don't care if I'm a nerd, Star Trek is amazecore!!     ",joy
@margaretcho learn tw-headed boy by nutreal milk hotel ,joy
philosophy final today! thank you @sportygirlie08 it's 3 days now!!!! ,joy
call me einstein. got math test results: A-  hell yesss,joy
"going  back to bed  for a  nap, Im starving !!! tty l ",joy
@sevenspoons I like mine green  Just somehow doesn't taste minty otherwise .. heh heh.,joy
"@spinallhead Bom dia, UÃ¯Â¿Â½tisson! ",joy
"@David_N_Wilson C'mon, I like the superpower explanation better! LOL ",joy
@ToffeeTFB It *was* a great day. ,joy
@ginidietrich Weather reports of a week of upper 60s make me happy  Perfect running weather!,joy
@sln25373 hahaha i was like :O DOUGIE THATS HARSH!!! are you happy he replied? ,joy
@iseric ill buy you one ,joy
Last day of college today! ,joy
"@kristyknox Sounds like fun... I think?! LOL! I naughty, should be ironing and watching NK porn on youtube instead! LMAO!  ",joy
"just woke up..busy busy busy 2day...bake bbyshower cupcakes and jays bday cake, bleach hair again &amp; see my boo ",joy
@what_tha lol  congrats!,joy
i'm glad we did a good job ,joy
@DonMcAllister  Now I need to find the Keynote one! At least I know where to go! #ScreenCastsOnline,joy
@SoulSistaNindy what did someone do? and good morning ,joy
27 Followers  23 More....for Twitter Party!!!!!,joy
"@butterflydi i'll be back on it later today, got plenty of gold, but willing to help you out, if you need anything at all ",joy
Getting ready to to to school ,joy
School... haha well I hope Today is fun. I will post my regular updates during the day. Follow Me and Stay Updated! ,joy
Hey @robluketic &quot;keep clear&quot;   (robluketic live &gt; http://ustre.am/2w5v),joy
Looks like the sun is making a comeback in the midwest!!!! Happy Monday to me ,joy
@RX2904 Nice! You should submit that to failblog.org ,joy
@Vacant_Stained http://twitpic.com/4jhe5 - I LOVE it!  that is just so awesome ,joy
@dougiemcfly   god peppermint mochas frappachinos are amazing...  and addicting ,joy
this is my second to last biology and the first time that i have ever been on time. Haha. ,joy
"@Madinafire Buying my copy today, so excited! Need to learn it for friday  Good luck in sheffield",joy
"@catatonickid @YogaChicky  @shiv379 Shiv, his place, slowly I hope ",joy
"@rozarin whaa?  you really should.  2 and 3 are definitely optional, though.  I liked them, but I'm also crazy. ",joy
Liking the Windows 7 Release Candidate so far... (also liking my new video card and terabyte harddisk  ),joy
"@goofygeorge You are totally welcome to come hang out on my wiki  Do it, do it!",joy
@peacePEACEout I totally did go! and he was AMAZING. He's is the reason I bought the tix. He only did 3 songs. But Blood Bank was 1. ,joy
Beautiful monday morning  so happy  http://myloc.me/tCt,joy
Happy Star Wars day everyone ,joy
@abbyhangsi thanks gail  imma try this one day! looks yummy! geezzz. after my siargao trip nlng pla. heheh.,joy
"@Elise_Smith they are very yummy, i'm eating one too!  BAGELS! ",joy
"JONAS is awesome! I just watched Groovy Movies  Frankie,, was weird lol",joy
&quot;I love knowledge. I love thinkin. Fressshman. Fressshman.&quot; pellericious math song ,joy
@dannywood glad u could check in with us today. keep in touch. ,joy
@PHILIPGRANGER Thanks for the follow! (raises hand) I am ,joy
is going to work an amazing charity event for big brothers big sisters. i don't mind working if its for a good cause ,joy
"@macpowell I'M AWAKE, AND HAPPY! ",joy
Such a beautiful morning ,joy
Good morning ,joy
Saw Xmen Origins on Sat! By far the BEST Xmen movie! AMAZING!!! ,joy
good morning. have to get ready to go to the hospital and get a cat scan. best wishes to you. ,joy
"cALL mE wiErD, bUt I jUs LuV rAiNy DaYs! MaKeS mE feeL sO waRm &amp; cOzY iNsIdE  LoL",joy
@mwahihi Yes. Nag twitter. HAHA  Thanks. LM. ,joy
Got 5 new followers yesterday! Yay  Just need 11 more til 50 ,joy
Today is check in day for week 12 of the Artist's Way! Hurray time to celebrate another good completed journey. ,joy
Today is Will's first baseball game!  GO BATS! ,joy
@DanielleBean peace &amp; quiet.  Enjoy it while it lasts!,joy
Good day all. Let's see what we can get accomplished today together. ,joy
Finally upgraded to Spotify premium - exceeded my threshold of awesomeness some time ago. Now where's the iPhone app &amp; remote @spotify? ,joy
Good Monday to all. It's still wet outside but inside I'm sunny  I'm feeling a surge of warmth and energy. This will be a good day!,joy
@vbnavarro Love that song! Happy Monday ,joy
@thomassmith Yo Thomas! thanks for the follow  Social Media Director at Disney? That's awesome! I'd like to learn more! Lets do lunch,joy
YAY!  A bright and shiny new week to play with ,joy
@TheFifthSister So happy you came and said hi! Twas very nice to meet you indeed  Thanks so much for coming over and talking to me ,joy
@elderwand oh i see   so what are you having today?? hehe,joy
"@sweetemmaxxx yeeh. i also have a thing for drummers  basically, all guys have 2 do is play an instrument or sing and im all theirs :p",joy
were you born in a barn? would you like some hay? 8-)(8) youtube the mother song ,joy
@MikeyConner Hey I bought that Porter Cable 4-piece set.  My new drill has an LED light near the trigger.  Oh I'm so happy.  ,joy
Listening to olivia play!!  lol!,joy
"Starting my internship today, pretty excited! ",joy
Brooklyn!!! We went hard!!! Now back up top!! But 1st Hajji's...yea again  http://tinyurl.com/codla7 http://ti.. http://tinyurl.com/cr8hjs,joy
May the 4th be with you ,joy
jb are so cute!  lmfao -giggles-,joy
Happy #starwarsday ,joy
cooked my own Lunch todayy  Givin' my mum a relaxin' dayy.,joy
"@DHughesy you should so host the next logies, i only laughed at your bit really ",joy
getting ready for summy yummy cocoa crispies ,joy
@DianneMR I like that! ,joy
"@ukrainiac yea, I was just about to say something  It's great to hear! Ukrainian!",joy
"1st place at competition, and superior. ",joy
@Snuffel16 gl and say hi for me! ,joy
@Its_Claire LOL  I will buy u some big star wars pants 4 Xmas !!!,joy
"Its raining cats and dogs here, in Mysore! Thankfully, no pigs/swines! ",joy
I'm going to estonia!  woohoo!!,joy
@azmomofmanyhats @rocknrod @gailelaine @sarahstanley  Good morning to you !  Its so pretty outside today ,joy
@HilzFuld haha this tripped me up once when I was talking to Harvard - I read it as an aussie automatically - came off as an idiot ,joy
#Happy Stars Wars day....Me's a JA-JA BINKS ha  A crappy day outside though ah well makes me have a bit more motivation to revise ,joy
@mynameismo Good Morning - here's hoping it's a good one for ya! ,joy
@TiernanDouieb Oh gosh I hope so. How fun! ,joy
Hey @robluketic wow cheers for the insight ppl  looks FUN oh im just stunned..it's AWEOMSE!!!   (robluketic live &gt; http://ustre.am/2w5v),joy
@archiedineros Yup I stayed until the very very end  Exciting!,joy
@batman1952 You know what?  That cowboy hat in your pic made me smile today (you don't see many of those in Japan) ,joy
"@OlorinLorien I know, snooker on though. @nicolaherbert and I ate huge fans ",joy
"@RizzoTees LOL, point at yourself and laugh!  ",joy
"@frostedfroslass bahaha.... tax folder and phone books, they have such double meanings ",joy
whos going to see reemer on wednesdayy  me and kirsty are going (A) im well exited !!!,joy
@dannisaywhat LOL kk i've sent u a friend request ,joy
On our way to St. Martin!!! Vacation for a week ,joy
@shanedawson haha yay We love you too Mr. Shane Dawson ,joy
@eric_andersen thank you Eric!  glad u appreciate that!,joy
YAAAAY! I think I might have Aced my history test today! ,joy
@afiaa_afaya who??  the_handsome_blue_beast?? hhihihuahauu,joy
The voice of Nemo turns 15 today. Thanks #NPR ,joy
"@jerzicua I didn't say I met *all* the awesomest people, just a bunch of them. ",joy
@ inthebattle its really cute. One of my favorites. ,joy
"@mrsgizara  we are at FOrt Belvoir, on base.  Hubs is stationed at the pentagon.  I cant wait for pug pups!!  I just looooove mine!  ",joy
"@MissEileen hahaha  Really, I'm just trying to figure out the last time he was on FB by looking at all of his friends pages ",joy
I hope everyone had a great weekend! I will be here on and off today as I have 2 important meetings today ,joy
good morning  tis a rainy Monday morning...blahhh!,joy
@shayMonkey I'm comin wit u!! ,joy
is at school. its her last day. of high school. ever. ever. ever. ,joy
thanks for the props ,joy
"@geerlingguy http://tinyurl.com/dlqo2p is a good one, nice ",joy
@gabyrosario Thanks for the shoutout ,joy
yEssss!!! goT ma TwiN oN LoCK!!!  weLcomE tWiiN,joy
@impaulgriffiths pauly wallly ! you made my life fucking happy as hell and i love you x3 you should reply back to me ,joy
I really want to be a star...Hope Flawless will work ,joy
@Kelly_StrayCat   haha ty ,joy
"Heading off to Hollywood Studios today  Manta and Kraken were both awesome yesterday, feeling like doing a few more rides!!",joy
getting ready to lay out by the pool.... ,joy
is gonna go yoga-ing with a jumbo cup of coffee!!!!! Thinking about it is making her very happy!! ,joy
"@robinmeyers Looks like you did the full Lincoln Marathon yesterday? That is awesome, the HM was tough for me ",joy
yay for my very last class of the semester! ,joy
Morning everyone!!! ,joy
Good Morning Sunshines! ,joy
Good morming my sunshines! Have a beautiful day! Last day of classes for me! ,joy
Chick fil a on the morning of my final...that is a must!!  *amj*,joy
Had a great weekend with John-back to work for 3 days then going to Illinois on Thurs &amp; Fri for more Gigs with John ,joy
@easytouch lets go home ,joy
Staying home to work on a linoleum block carving for a project (due tomorrow). There will probably be pictures. ,joy
its raining!! gng for rain dance ,joy
"@lollipop26 great interview, your videos are my favorite on youtube ",joy
@Raehole @melissahope did you ladies see ghost of girlfriends past? i really liked it! &amp; would totally see it again if  u haven't ,joy
Good Morning people!!! Have a great day ,joy
@jessejane looks to be a great morning already! ,joy
Got told I got a good chance at gettin the job  I am so so excited .omgggg. When I come back I want too...,joy
Nope didn't get up at 730 930 is nice also ,joy
May the 4th be with you. Happy Star Wars Day!  http://ow.ly/52Aw,joy
Hey @robluketic its back!!    (robluketic live &gt; http://ustre.am/2w5v),joy
"@Teifion Thanks, I'm glad you liked it. It's a flower made of diamonds ",joy
going to the cinema to see ghost of girlfriends past! ,joy
&quot;I will stumble.. I will fall down... But I will not be moved  &quot;,joy
@darrendoyle Oh I had lots put on my desk during those years  I guess if they've done it to you then it would be ok to do it back lol,joy
"Back from Sweden! It was great, hot and sunshine. Now i am walking around looking red  Back to the writing again!",joy
@echoinghim it was my pleasure playing guitar for you!  So fun ,joy
"@froggie775 I'll be one of your &quot;groovy guys&quot; any time, shortie short  #photofollows",joy
"@treasaint salad stuff, some chillis, whatever my horti mate gives me really, think it will be fun to do ",joy
is 500 words into a 10 minute speech on 80s teen movies. due wednesday. blah blah. can't wait for the glenn ball! ,joy
@Kitty4Peace how fun!  where is the twitpic! I had purple hair once...  ,joy
@shefinds Great job! ,joy
@sortingtrolley sorry missed your post earlier about Edinburgh.  I am biased towards its awesomeness!  Glad you enjoyed your visit ,joy
@parjoy sounds like the muffler bearings are going bad ,joy
this weekend was a very relaxing one.. i was at my cousin's place and watch a tv series &quot;Tru Calling&quot; really cool ,joy
@andysowards andy!! It's great this am. About to wall over to the first day of An Event Apart! So exciiiiiiiting.  How r u mate?,joy
All dressed now everything ,joy
@Sam_Ho Naw; it was before the 15 mins bug (where tanks would stop spawning after 15 mins)  I'm glad I get to keep it,joy
@TackStoreLady I'm coming in today to get my other hat and my $5 credit! ,joy
had delicious pav + bhaaji + finely chopped onion + little dash of lemon  Yummy!,joy
I'm pondering lunch at Shane's. I think. I can already hear people whining about it... ,joy
How I Met Your Mother? Best show ever ,joy
@lilrainbow89 hi thanks for following me. u doing much? been a long time since i last chatted to u ,joy
@my3boybarians Laughing at my &quot;ah ha&quot; moment. Off to get some coffee. ,joy
@miss_om &quot;If I should paint my fingernails green- oh and it just so happens I do paint them green...&quot;  Marvelous ,joy
Starbucks I'm lovin' it ,joy
and we have mega sunshine this morning!!! ,joy
@auflutterfly Thanks! I registered ,joy
@hotpants79 of course i really hope that this would be his real twitter page! that would be soo cool ,joy
6th street was amazing this weekend!!! The wedding was fantastic.. but im really really tired at work from the long eventful weekend ,joy
the new T-Mobile advert in Trafalger Square looks like a lot of fun  Except if there was a load of pigeons there too.,joy
@lilazngangsta have a awesome day at school!!! ,joy
"@cwong5 same to you bud. Kudos on your hardcore gym training, it's a great lifechanging experience, keep it up!!! ",joy
@RyanSeacrest have a god day  xx,joy
Went outside and picked flowers with Marina! i love picking flowers haha ,joy
manang is back! had a great dinner!  super busog :O,joy
"@PoisonIvy69 Fine thanks, not long now till Christmas....I'm excited ",joy
Really? I can only go in 1Direction at a time?! UGh!  Gotta take authority over the time 2day!  Say hello! Don't be a stranger! BeBlessed!,joy
@sadknob right now if be happy to win a packet of salt n vinegar crisps  or a new exhaust as mine fell off on the A1 !,joy
"@EllenMalloy thanks for trying   I was hoping Bud Trillin, but the Fest would be honored by any of the guests with whom you hobnobbed.",joy
lol good times in the journalism back room...everyone else thinks we're weird now ,joy
@stephenfry hong kong is great for crazy &quot;English names&quot;. A friend works with a &quot;miss chewbacca leung&quot; ,joy
@gfalcone601 hmmm toughie! haha you are so alike to tom with all these questions  xx,joy
Can't wait to see Set Your Goals at Leeds. Lots of website work to do today and its not on my own ,joy
http://tinyurl.com/c8nlzh - forgot how much I like this song ,joy
"@mafeinberg At least you have a large vocabulary -- the benefit of being a writer   Hope you're well, sister.",joy
@djnvs LoL! there u go..that's the spirit haha ,joy
Going to IKEA with the roomie so she can shop for her apartment. IKEA is in like my top ten stores that I love ,joy
http://twitpic.com/4jj43 - Me and Ari ,joy
Watching Ryann!!  Gonna be a grand day!!!,joy
@Dhanraj1974 good luck with you finals!!! ,joy
I got a raise and praise!!!! Great way to start Monday off ,joy
@absolutspacegrl I could feel the excitement in that tweet! ;) I'll be watching the launch on NASA tv! How I love my directv!  seriously. ,joy
"[Aeroplanes - We Know, Plato!] One of my favorite WKP songs!  ? http://blip.fm/~5jq91",joy
Sooo readyyy for the summerr babyyyy!!!!!!!!! ,joy
@twitlonger Hi x Your websites soo cool i love using it  Thank you ,joy
Star Trek in HD.... I'm impressed.... Beam me up Spotty! ,joy
Todays goal: Tweet more @ work  Im off to a good start but havent left the house yet. Welcome new followers! I hope your not too bored yet,joy
I need a break! I NEED KITKAT! haha! ,joy
it's monday. yayy.. need to get my demi lovato tickets before they sell out! ,joy
http://twitpic.com/4jj4j - Birthday Breakfast! Yummm- chai &amp; an apple fritter ,joy
Good morning everyone ,joy
"@StaceysJustFab blackberry messenger rocks! Its basically IM-ing with other BB users that u add, so like ur friends. Saves on texts ",joy
"@Stevebrown87 Noo, good guys are better  x",joy
@clyp1976 thanks!! I definitely will! The next season will be rainy and it comes in two month's time!! ,joy
death cab for cutie and slouchy barets  its a good way to start the day.,joy
@CHRISDJMOYLES Get you lol what time we eating id hate to be late ,joy
It's soupy-soup time. Today: Heinz Cream of Chicken and Mushroom - yum! bbl ,joy
Gooood morning! ,joy
A new week = new legend to make. ,joy
@JAJMiami  Happy Monday!!  Hope you have a great week!,joy
is excited to see Samantha&amp;Denise again  http://plurk.com/p/rr5id,joy
"@lopps_1999  ohh, that is so cute, fishing is so peaceful!  your daughter looks so focus in what she is doing ",joy
"@mandydean thanks, Mandy!  What a good sister you are. @krikkert That may be true, but unfortunately my road tires can't say the same.",joy
"@sentimentalizzy Yeah, hope so. I'm excited ",joy
I always get really excited when 'Steal My Kisses' by Ben Harper comes on the ipod...great song...love the beat-boxing in the beginning ,joy
@ComedyQueen LOL it's overcast but otherwise ok. I'm tired but otherwise ok ,joy
@coollike http://twitpic.com/4jg09 - haha she looks a little like u charlie lol ,joy
"It is certainly spring in Vail, Co.  It is raining and snowing!  Doesn't mother nature know the mountain is closed for the ski season!  ",joy
"so its been forever since I've tweet, just wanted to say thaty I love bill! and I hope ya'll have an amazing week ",joy
@toddkashdan thanks Todd. Enjoyed reading your blog too - I had a little cheer for good old Alfred Wallace. Curious to read your book ,joy
just joined Twitter...     Hiya world!,joy
"is exhausted from a great weekend, and is looking forward to this week ",joy
"Wolverine was much fun, but Gambit was a bit disappointing.  Neither smooth nor Cajun enough for my taste. Pretty though ",joy
Omg!!! Is this the sun glimpsing through the clouds?! Woohoo! ,joy
@yogadarla @Gypsy_Yogini @Rock_My_Soles @Lotuspad i am sooo jealous  in a good way of course.  LC is awesome.,joy
@PeterDowley  i've seen inkheart- i liked it too ,joy
"Beer, Smoki and Lucky Strike...good times, good times   At work...drawing stuff ",joy
I only have one day left in school  My 16th is approaching ,joy
"@melindarice same here, as long as i get to watch it somewhere i'm happy ",joy
"Working, Listening to music,Testing out a new singer/guitarist tonight, let's hope for the best ",joy
@HiveMindMovie and Miss Fizzy Duck loves Hive Mind too ,joy
@junelover just email em to the email i gave u thanx awesome person ,joy
Taping at Cox then picking up starbucks for the office bc I am so nice ,joy
is excited about Taylor Swift on wednesday!!! ,joy
"@lindsayrcg hehe, I can almost hear out of my right ear now  Can you yet?",joy
feeling so great! ,joy
@dejam88. Well gotdamn girl!!! I dont know what else!!!!  I'm sleepy again! Grrr,joy
Happy Star Wars day ! May the 4th be with you ,joy
Time for school  i'm feelin good.. 5 AM jogs do good. ~aloha,joy
back to school! feels like its gonna be a great day ,joy
I went to the World Education fair today. It was a whole different kind of circus. ,joy
@JesssEv me too dawg  thanks so much!,joy
@sandsP Thanks for the FollowFriday suggestion! ,joy
Watching 1st Potter film with kids and eating their sweets  Grotty bank hol weather in Hoylake. Typical !,joy
@EliteAffairs This was funny! I have 7. ,joy
@cubedweller What are we doin!!?? Tell me! tell me! ,joy
@Jerrica_Perez That's great! I hope I'll study with my bff too and we'll live together. well..we will see ,joy
@extremejohn @FLallday @hursty810 Caladesi was definitely a nice peaceful way to spend a Sunday! I got a lil tan! ,joy
Don't follow your dreams; chase them.- Richard Dumb (who I think is very smart ,joy
@MrDDG classes. n bout to make sum breakfast.. ,joy
"@pchaganti concur with http://tr.im/kmVl, but people can't wait. Don't stop making VAS. When clouds become a commodity, do &quot;cross-cloud&quot; ",joy
i just successfully defeated the swine flue with the power of positive thinking!  #Swineflu #H1N1 #Swine Flu,joy
"@marieskizo Amazing! The concert, the city, everything. It was really an awesome trip ",joy
"@RealHughJackman You were absolutely amazing in the Wolverine  you're sooo beautiful !! you're also such an amazing person, i look up to u",joy
@VengeanceChrist hey girl i just sent ya a message on Myspace ,joy
@jay2busy I do now LOL. ,joy
Heather is awake now ,joy
@davechapman A new baby? How exciting  Congrats in advance ,joy
"@mcflyyerr yess, they came to amsterdam on the 18th of april  best night everr! have you?",joy
getting ready for the dayyyyyyyyyyyy. i hope work goes good! ,joy
Happy Star Wars day!!  unbelievable ,joy
HAPPY JUDDDAY ,joy
"Ten min. on what I'm doing to stimulate biz.  18% off sale, good customer service, awards, Breast cancer camp., koozies, product variety ",joy
@barroca serio barroca?? parabens!!!!!!! May the 4th be with you! ,joy
Ive chosen Grease ,joy
Gettin ready to hit up the mall w/my mom &amp; Jayden!  DO ALL THINGS W/FAITH!!!! ,joy
@DavidArchie Shoping till you drop david..haha..enjoy your day ,joy
@svickn G'morning! Good to know you're alive and well today! ,joy
Thank you all for proving my point ,joy
@evanmcbroom I'm sure Mayor Brainard will be thrilled to hear that you're a fan. ,joy
Liam peed in the potty!! ,joy
 rosales is cool,joy
He is so silly.  http://twitpic.com/4jk6b,joy
Little girls and their shallowness annoy me. On the good side i didnt straighten my hair at all today and it looks some what decent ,joy
@solangeknowles I'm going to the show in Amsterdam!  Can't wait!,joy
Little one's cast is taking a beating. It is starting to show some wear and tear and it has been on less than a week. She is too active! ,joy
Skipping school like all the cool kids do ,joy
"Having so much fun! Haley is super-cute on the beach, she LOVES it! Millions of pics to come, of course. ",joy
"@JBCP Separate desks, computers, and sides of the room with short dividers...but, we're thinking we need them to extend to the ceiling ",joy
dance gavin dance/attack attack/a skylit drive tonight!  i'm so exciteddddd,joy
@Arizona_Abby Thank you. I will check that out ,joy
lmao...ummmm nothing... ,joy
@Xlex Glad you are happy! ,joy
allo! twitterville! how is everyone doing this morning...hope everyone had a great weekend mine was pretty good! its monday (blah) !!!! ,joy
Had lunch. Watching holes on bbc1. ,joy
@storrao Thank you  respects to our designer @luismvaz ,joy
"at workyy, trying to get on point with all that I have to do  smile!! &lt;3Lin-Man tonight!!",joy
Hey Tweeps...good morning. Wussup America...Talk to me tell wut's on ur mind.. ,joy
bored. cold. tired. lethargic feeling. Man! great holiday monday! ,joy
done with the photo album  as im a good person so i make it quite private for now. pity you ben haha,joy
"@shawn3k Whoo hoo Chuck! Although it is gloomy out, today is a much better day!  ",joy
"http://twitpic.com/4jkea - @edstetzer now has 10,000 followers! Congrats! ",joy
@annabranch You just let me know how that goes. ,joy
@hotpants79 In two months i will have something of the kinf of prom  and i'm really excited! and you haven't any contact to her?,joy
"@Sweetnote Smooches to you as well, have a great day!  ",joy
@DarenYeow Oh wow they are really good  I think Im going to use one of them lol.,joy
It's the start of a new week with tons of new photos to take and edit  Yay!!,joy
@mmurray Hearing that my songs brighten someone's day always makes ME grin. ,joy
"despite rain, having a fantastic day ",joy
"@Isapersefone D Well, if you got that DVD then you should get those books too! ",joy
